year,make,fuel,type,number
2020,FIMAP,Others,Heavy Goods Vehicles,
2020,FORD,Diesel,Heavy Goods Vehicles,
2020,FOTON,Diesel,Heavy Goods Vehicles,5
2020,FRAMO,Others,Heavy Goods Vehicles,
2020,FTBCI,Diesel,Heavy Goods Vehicles,
2020,G.CPOWER,Diesel,Heavy Goods Vehicles,
2020,GIANNI FERRARI,Diesel,Heavy Goods Vehicles,
2020,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,
2020,GOLDHOFER,Diesel,Heavy Goods Vehicles,
2020,GREEN MACHINE,Diesel,Heavy Goods Vehicles,
2020,GROVE,Diesel,Heavy Goods Vehicles,
2020,GUANGTAI,Diesel,Heavy Goods Vehicles,6
2020,HAMM,Diesel,Heavy Goods Vehicles,
2020,HANGFU,Others,Heavy Goods Vehicles,
2020,HC,Diesel,Heavy Goods Vehicles,
2020,HC,Others,Heavy Goods Vehicles,
2020,HCF,Diesel,Heavy Goods Vehicles,
2020,HELI,Diesel,Heavy Goods Vehicles,
2020,HIGER,Diesel,Heavy Goods Vehicles,
2020,HINO,Diesel,Heavy Goods Vehicles,396
2020,HOLDING,Diesel,Heavy Goods Vehicles,
2020,HUMDINGA,Diesel,Heavy Goods Vehicles,
2020,HYSTER,Diesel,Heavy Goods Vehicles,5
2020,HYUNDAI,Diesel,Heavy Goods Vehicles,
2020,ISAL,Diesel,Heavy Goods Vehicles,
2020,ISUZU,Diesel,Heavy Goods Vehicles,285
2020,IVECO,Diesel,Heavy Goods Vehicles,1
2020,J.C.B.,Diesel,Heavy Goods Vehicles,
2020,JAC,Diesel,Heavy Goods Vehicles,2
2020,JEEP,Petrol,Heavy Goods Vehicles,
2020,JEEP,Diesel,Heavy Goods Vehicles,
2020,JJCC,Diesel,Heavy Goods Vehicles,
2020,JOHN DEERE,Diesel,Heavy Goods Vehicles,
2020,JOYLONG,Diesel,Heavy Goods Vehicles,
2020,JUNGHEINRICH,Diesel,Heavy Goods Vehicles,
2020,KALMAR,Diesel,Heavy Goods Vehicles,
2020,KARCHER,Diesel,Heavy Goods Vehicles,
2020,KIA,Diesel,Heavy Goods Vehicles,
2020,KING LONG,Diesel,Heavy Goods Vehicles,
2020,KOMATSU,Diesel,Heavy Goods Vehicles,
2020,KUBOTA,Diesel,Heavy Goods Vehicles,
2020,LAND ROVER,Diesel,Heavy Goods Vehicles,
2020,LEKTRO,Others,Heavy Goods Vehicles,2
2020,LIEBHERR,Diesel,Heavy Goods Vehicles,
2020,LINDE,Diesel,Heavy Goods Vehicles,
2020,LINDE,Others,Heavy Goods Vehicles,
2020,MAN,Diesel,Heavy Goods Vehicles,4
2020,MANITOU,Diesel,Heavy Goods Vehicles,1
2020,MAXIMAL,Diesel,Heavy Goods Vehicles,
2020,MAXUS,Petrol,Heavy Goods Vehicles,
2020,MAXUS,Diesel,Heavy Goods Vehicles,
2020,MERCEDES BENZ,Petrol,Heavy Goods Vehicles,
2020,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,52
2020,MERCEDES BENZ,Others,Heavy Goods Vehicles,
2020,MITSUBISHI,Diesel,Heavy Goods Vehicles,574
2020,MITSUBISHI,Others,Heavy Goods Vehicles,
2020,MITSUOKA,Petrol,Heavy Goods Vehicles,
2020,MULAG,Others,Heavy Goods Vehicles,1
2020,NEW HOLLAND,Diesel,Heavy Goods Vehicles,
2020,NICHIYU,Others,Heavy Goods Vehicles,
2020,NILFISK,Diesel,Heavy Goods Vehicles,
2020,NISSAN,Petrol,Heavy Goods Vehicles,
2020,NISSAN,Diesel,Heavy Goods Vehicles,
2020,NISSAN,Others,Heavy Goods Vehicles,
2020,OPEL,Diesel,Heavy Goods Vehicles,
2020,PEUGEOT,Diesel,Heavy Goods Vehicles,
2020,RENAULT,Petrol,Heavy Goods Vehicles,
2020,RENAULT,Diesel,Heavy Goods Vehicles,
2020,RENAULT,Others,Heavy Goods Vehicles,
2020,ROSENBAUER,Diesel,Heavy Goods Vehicles,
2020,ROYAL,Diesel,Heavy Goods Vehicles,
2020,SAKAI,Diesel,Heavy Goods Vehicles,4
2020,SANY,Diesel,Heavy Goods Vehicles,
2020,SC NEUSTAR,Diesel,Heavy Goods Vehicles,
2020,SCANIA,Diesel,Heavy Goods Vehicles,1
2020,SCHEUERLE,Diesel,Heavy Goods Vehicles,
2020,SCHOPF,Diesel,Heavy Goods Vehicles,
2020,SHACMAN,Diesel,Heavy Goods Vehicles,
2020,SINOTRUK,Diesel,Heavy Goods Vehicles,
2020,SOCMA,Diesel,Heavy Goods Vehicles,7
2020,SSANGYONG,Diesel,Heavy Goods Vehicles,
2020,STILL,Others,Heavy Goods Vehicles,
2020,SUZUKI,Petrol,Heavy Goods Vehicles,
2020,T.C.M.,Diesel,Heavy Goods Vehicles,3
2020,T.C.M.,Others,Heavy Goods Vehicles,
2020,TADANO FAUN,Diesel,Heavy Goods Vehicles,
2020,TAILIFT,Diesel,Heavy Goods Vehicles,1
2020,TENNANT,Diesel,Heavy Goods Vehicles,
2020,TERBERG,Diesel,Heavy Goods Vehicles,
2020,TEREX,Diesel,Heavy Goods Vehicles,
2020,TLD,Diesel,Heavy Goods Vehicles,4
2020,TOYOTA,Petrol,Heavy Goods Vehicles,
2020,TOYOTA,Diesel,Heavy Goods Vehicles,246
2020,TOYOTA,Others,Heavy Goods Vehicles,241
2020,TREPEL,Diesel,Heavy Goods Vehicles,
2020,TUG,Diesel,Heavy Goods Vehicles,
2020,TUG MANUFACTURING,Petrol,Heavy Goods Vehicles,
2020,UD TRUCKS,Diesel,Heavy Goods Vehicles,
2020,UNICARRIERS,Diesel,Heavy Goods Vehicles,1
2020,UNICARRIERS,Others,Heavy Goods Vehicles,
2020,VOGELE,Diesel,Heavy Goods Vehicles,
2020,VOLKSWAGEN,Petrol,Heavy Goods Vehicles,
2020,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,
2020,VOLVO,Diesel,Heavy Goods Vehicles,8
2020,VOLVO,Others,Heavy Goods Vehicles,
2020,WIRTGEN,Diesel,Heavy Goods Vehicles,1
2020,XCMG,Diesel,Heavy Goods Vehicles,
2020,XUGONG,Diesel,Heavy Goods Vehicles,
2020,YALE,Diesel,Heavy Goods Vehicles,
2020,YALE,Others,Heavy Goods Vehicles,
2020,YUTONG,Diesel,Heavy Goods Vehicles,
2020,YUTONG,Others,Heavy Goods Vehicles,
2020,ZHONG TONG,Diesel,Heavy Goods Vehicles,
2020,ZOOMLION,Diesel,Heavy Goods Vehicles,
2020,ACHLEITNER,Diesel,Very Heavy Goods Vehicles,
2020,ALEXANDER DENNIS,Diesel,Very Heavy Goods Vehicles,
2020,AMMANN,Diesel,Very Heavy Goods Vehicles,
2020,ANKAI,Diesel,Very Heavy Goods Vehicles,
2020,BAOLI,Diesel,Very Heavy Goods Vehicles,
2020,BEIBEN,Diesel,Very Heavy Goods Vehicles,2
2020,BLISS FOX,Diesel,Very Heavy Goods Vehicles,
2020,BOBCAT,Diesel,Very Heavy Goods Vehicles,
2020,BOMAG,Diesel,Very Heavy Goods Vehicles,
2020,BYD,Others,Very Heavy Goods Vehicles,1
2020,CAMC,Diesel,Very Heavy Goods Vehicles,16
2020,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,3
2020,CATERPILLAR,Others,Very Heavy Goods Vehicles,
2020,CHERY,Petrol,Very Heavy Goods Vehicles,
2020,CHERY,Diesel,Very Heavy Goods Vehicles,
2020,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,
2020,CITROEN,Diesel,Very Heavy Goods Vehicles,
2020,COMAC,Diesel,Very Heavy Goods Vehicles,
2020,COMBILIFT,Diesel,Very Heavy Goods Vehicles,
2020,CROWN,Others,Very Heavy Goods Vehicles,
2020,CVS FERRARI,Diesel,Very Heavy Goods Vehicles,
2020,D.A.F.,Diesel,Very Heavy Goods Vehicles,
2020,DAEWOO,Diesel,Very Heavy Goods Vehicles,
2020,DEMAG,Diesel,Very Heavy Goods Vehicles,
2020,DOOSAN,Diesel,Very Heavy Goods Vehicles,
2020,DULEVO,Diesel,Very Heavy Goods Vehicles,
2020,E-P,Others,Very Heavy Goods Vehicles,
2020,EVERLIFT,Diesel,Very Heavy Goods Vehicles,
2020,FIAT,Diesel,Very Heavy Goods Vehicles,
2020,FIMAP,Diesel,Very Heavy Goods Vehicles,
2020,FIMAP,Others,Very Heavy Goods Vehicles,
2020,FORD,Diesel,Very Heavy Goods Vehicles,
2020,FOTON,Diesel,Very Heavy Goods Vehicles,
2020,FRAMO,Others,Very Heavy Goods Vehicles,
2020,FTBCI,Diesel,Very Heavy Goods Vehicles,
2020,G.CPOWER,Diesel,Very Heavy Goods Vehicles,
2020,GIANNI FERRARI,Diesel,Very Heavy Goods Vehicles,
2020,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,
2020,GOLDHOFER,Diesel,Very Heavy Goods Vehicles,6
2020,GREEN MACHINE,Diesel,Very Heavy Goods Vehicles,
2020,GROVE,Diesel,Very Heavy Goods Vehicles,1
2020,GUANGTAI,Diesel,Very Heavy Goods Vehicles,1
2020,HAMM,Diesel,Very Heavy Goods Vehicles,
2020,HANGFU,Others,Very Heavy Goods Vehicles,
2020,HC,Diesel,Very Heavy Goods Vehicles,1
2020,HC,Others,Very Heavy Goods Vehicles,
2020,HCF,Diesel,Very Heavy Goods Vehicles,
2020,HELI,Diesel,Very Heavy Goods Vehicles,
2020,HIGER,Diesel,Very Heavy Goods Vehicles,
2020,HINO,Diesel,Very Heavy Goods Vehicles,99
2020,HOLDING,Diesel,Very Heavy Goods Vehicles,
2020,HUMDINGA,Diesel,Very Heavy Goods Vehicles,
2020,HYSTER,Diesel,Very Heavy Goods Vehicles,
2020,HYUNDAI,Diesel,Very Heavy Goods Vehicles,
2020,ISAL,Diesel,Very Heavy Goods Vehicles,
2020,ISUZU,Diesel,Very Heavy Goods Vehicles,42
2020,IVECO,Diesel,Very Heavy Goods Vehicles,1
2020,J.C.B.,Diesel,Very Heavy Goods Vehicles,
2020,JAC,Diesel,Very Heavy Goods Vehicles,
2020,JEEP,Petrol,Very Heavy Goods Vehicles,
2020,JEEP,Diesel,Very Heavy Goods Vehicles,
2020,JJCC,Diesel,Very Heavy Goods Vehicles,
2020,JOHN DEERE,Diesel,Very Heavy Goods Vehicles,
2020,JOYLONG,Diesel,Very Heavy Goods Vehicles,
2020,JUNGHEINRICH,Diesel,Very Heavy Goods Vehicles,
2020,KALMAR,Diesel,Very Heavy Goods Vehicles,
2020,KARCHER,Diesel,Very Heavy Goods Vehicles,
2020,KIA,Diesel,Very Heavy Goods Vehicles,
2020,KING LONG,Diesel,Very Heavy Goods Vehicles,
2020,KOMATSU,Diesel,Very Heavy Goods Vehicles,
2020,KUBOTA,Diesel,Very Heavy Goods Vehicles,
2020,LAND ROVER,Diesel,Very Heavy Goods Vehicles,
2020,LEKTRO,Others,Very Heavy Goods Vehicles,
2020,LIEBHERR,Diesel,Very Heavy Goods Vehicles,8
2020,LINDE,Diesel,Very Heavy Goods Vehicles,
2020,LINDE,Others,Very Heavy Goods Vehicles,
2020,MAN,Diesel,Very Heavy Goods Vehicles,21
2020,MANITOU,Diesel,Very Heavy Goods Vehicles,
2020,MAXIMAL,Diesel,Very Heavy Goods Vehicles,
2020,MAXUS,Petrol,Very Heavy Goods Vehicles,
2020,MAXUS,Diesel,Very Heavy Goods Vehicles,
2020,MERCEDES BENZ,Petrol,Very Heavy Goods Vehicles,
2020,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,99
2020,MERCEDES BENZ,Others,Very Heavy Goods Vehicles,
2020,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,143
2020,MITSUBISHI,Others,Very Heavy Goods Vehicles,
2020,MITSUOKA,Petrol,Very Heavy Goods Vehicles,
2020,MULAG,Others,Very Heavy Goods Vehicles,
2020,NEW HOLLAND,Diesel,Very Heavy Goods Vehicles,
2020,NICHIYU,Others,Very Heavy Goods Vehicles,
2020,NILFISK,Diesel,Very Heavy Goods Vehicles,
2020,NISSAN,Petrol,Very Heavy Goods Vehicles,
2020,NISSAN,Diesel,Very Heavy Goods Vehicles,
2020,NISSAN,Others,Very Heavy Goods Vehicles,
2020,OPEL,Diesel,Very Heavy Goods Vehicles,
2020,PEUGEOT,Diesel,Very Heavy Goods Vehicles,
2020,RENAULT,Petrol,Very Heavy Goods Vehicles,
2020,RENAULT,Diesel,Very Heavy Goods Vehicles,
2020,RENAULT,Others,Very Heavy Goods Vehicles,
2020,ROSENBAUER,Diesel,Very Heavy Goods Vehicles,8
2020,ROYAL,Diesel,Very Heavy Goods Vehicles,
2020,SAKAI,Diesel,Very Heavy Goods Vehicles,
2020,SANY,Diesel,Very Heavy Goods Vehicles,
2020,SC NEUSTAR,Diesel,Very Heavy Goods Vehicles,
2020,SCANIA,Diesel,Very Heavy Goods Vehicles,95
2020,SCHEUERLE,Diesel,Very Heavy Goods Vehicles,
2020,SCHOPF,Diesel,Very Heavy Goods Vehicles,
2020,SHACMAN,Diesel,Very Heavy Goods Vehicles,
2020,SINOTRUK,Diesel,Very Heavy Goods Vehicles,1
2020,SOCMA,Diesel,Very Heavy Goods Vehicles,5
2020,SSANGYONG,Diesel,Very Heavy Goods Vehicles,
2020,STILL,Others,Very Heavy Goods Vehicles,
2020,SUZUKI,Petrol,Very Heavy Goods Vehicles,
2020,T.C.M.,Diesel,Very Heavy Goods Vehicles,8
2020,T.C.M.,Others,Very Heavy Goods Vehicles,
2020,TADANO FAUN,Diesel,Very Heavy Goods Vehicles,1
2020,TAILIFT,Diesel,Very Heavy Goods Vehicles,1
2020,TENNANT,Diesel,Very Heavy Goods Vehicles,
2020,TERBERG,Diesel,Very Heavy Goods Vehicles,
2020,TEREX,Diesel,Very Heavy Goods Vehicles,
2020,TLD,Diesel,Very Heavy Goods Vehicles,
2020,TOYOTA,Petrol,Very Heavy Goods Vehicles,
2020,TOYOTA,Diesel,Very Heavy Goods Vehicles,7
2020,TOYOTA,Others,Very Heavy Goods Vehicles,
2020,TREPEL,Diesel,Very Heavy Goods Vehicles,
2020,TUG,Diesel,Very Heavy Goods Vehicles,
2020,TUG MANUFACTURING,Petrol,Very Heavy Goods Vehicles,
2020,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,52
2020,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,
2020,UNICARRIERS,Others,Very Heavy Goods Vehicles,
2020,VOGELE,Diesel,Very Heavy Goods Vehicles,1
2020,VOLKSWAGEN,Petrol,Very Heavy Goods Vehicles,
2020,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,
2020,VOLVO,Diesel,Very Heavy Goods Vehicles,46
2020,VOLVO,Others,Very Heavy Goods Vehicles,
2020,WIRTGEN,Diesel,Very Heavy Goods Vehicles,1
2020,XCMG,Diesel,Very Heavy Goods Vehicles,
2020,XUGONG,Diesel,Very Heavy Goods Vehicles,
2020,YALE,Diesel,Very Heavy Goods Vehicles,
2020,YALE,Others,Very Heavy Goods Vehicles,
2020,YUTONG,Diesel,Very Heavy Goods Vehicles,
2020,YUTONG,Others,Very Heavy Goods Vehicles,
2020,ZHONG TONG,Diesel,Very Heavy Goods Vehicles,
2020,ZOOMLION,Diesel,Very Heavy Goods Vehicles,
2020,ACHLEITNER,Diesel,Buses,
2020,ALEXANDER DENNIS,Diesel,Buses,
2020,AMMANN,Diesel,Buses,
2020,ANKAI,Diesel,Buses,
2020,BAOLI,Diesel,Buses,
2020,BEIBEN,Diesel,Buses,
2020,BLISS FOX,Diesel,Buses,
2020,BOBCAT,Diesel,Buses,
2020,BOMAG,Diesel,Buses,
2020,BYD,Others,Buses,20
2020,CAMC,Diesel,Buses,
2020,CATERPILLAR,Diesel,Buses,
2020,CATERPILLAR,Others,Buses,
2020,CHERY,Petrol,Buses,
2020,CHERY,Diesel,Buses,
2020,CIMC AIR MARREL SAS,Diesel,Buses,
2020,CITROEN,Diesel,Buses,
2020,COMAC,Diesel,Buses,
2020,COMBILIFT,Diesel,Buses,
2020,CROWN,Others,Buses,
2020,CVS FERRARI,Diesel,Buses,
2020,D.A.F.,Diesel,Buses,
2020,DAEWOO,Diesel,Buses,
2020,DEMAG,Diesel,Buses,
2020,DOOSAN,Diesel,Buses,
2020,DULEVO,Diesel,Buses,
2020,E-P,Others,Buses,
2020,EVERLIFT,Diesel,Buses,
2020,FIAT,Diesel,Buses,
2020,FIMAP,Diesel,Buses,
2020,FIMAP,Others,Buses,
2020,FORD,Diesel,Buses,
2020,FOTON,Diesel,Buses,10
2020,FRAMO,Others,Buses,
2020,FTBCI,Diesel,Buses,2
2020,G.CPOWER,Diesel,Buses,
2020,GIANNI FERRARI,Diesel,Buses,
2020,GOLDEN DRAGON,Diesel,Buses,8
2020,GOLDHOFER,Diesel,Buses,
2020,GREEN MACHINE,Diesel,Buses,
2020,GROVE,Diesel,Buses,
2020,GUANGTAI,Diesel,Buses,
2020,HAMM,Diesel,Buses,
2020,HANGFU,Others,Buses,
2020,HC,Diesel,Buses,
2020,HC,Others,Buses,
2020,HCF,Diesel,Buses,
2020,HELI,Diesel,Buses,
2020,HIGER,Diesel,Buses,3
2020,HINO,Diesel,Buses,
2020,HOLDING,Diesel,Buses,
2020,HUMDINGA,Diesel,Buses,
2020,HYSTER,Diesel,Buses,
2020,HYUNDAI,Diesel,Buses,
2020,ISAL,Diesel,Buses,
2020,ISUZU,Diesel,Buses,3
2020,IVECO,Diesel,Buses,
2020,J.C.B.,Diesel,Buses,
2020,JAC,Diesel,Buses,
2020,JEEP,Petrol,Buses,
2020,JEEP,Diesel,Buses,
2020,JJCC,Diesel,Buses,
2020,JOHN DEERE,Diesel,Buses,
2020,JOYLONG,Diesel,Buses,
2020,JUNGHEINRICH,Diesel,Buses,
2020,KALMAR,Diesel,Buses,
2020,KARCHER,Diesel,Buses,
2020,KIA,Diesel,Buses,
2020,KING LONG,Diesel,Buses,2
2020,KOMATSU,Diesel,Buses,
2020,KUBOTA,Diesel,Buses,
2020,LAND ROVER,Diesel,Buses,
2020,LEKTRO,Others,Buses,
2020,LIEBHERR,Diesel,Buses,
2020,LINDE,Diesel,Buses,
2020,LINDE,Others,Buses,
2020,MAN,Diesel,Buses,86
2020,MANITOU,Diesel,Buses,
2020,MAXIMAL,Diesel,Buses,
2020,MAXUS,Petrol,Buses,
2020,MAXUS,Diesel,Buses,
2020,MERCEDES BENZ,Petrol,Buses,
2020,MERCEDES BENZ,Diesel,Buses,18
2020,MERCEDES BENZ,Others,Buses,
2020,MITSUBISHI,Diesel,Buses,24
2020,MITSUBISHI,Others,Buses,
2020,MITSUOKA,Petrol,Buses,
2020,MULAG,Others,Buses,
2020,NEW HOLLAND,Diesel,Buses,
2020,NICHIYU,Others,Buses,
2020,NILFISK,Diesel,Buses,
2020,NISSAN,Petrol,Buses,
2020,NISSAN,Diesel,Buses,70
2020,NISSAN,Others,Buses,
2020,OPEL,Diesel,Buses,1
2020,PEUGEOT,Diesel,Buses,
2020,RENAULT,Petrol,Buses,
2020,RENAULT,Diesel,Buses,
2020,RENAULT,Others,Buses,
2020,ROSENBAUER,Diesel,Buses,
2020,ROYAL,Diesel,Buses,
2020,SAKAI,Diesel,Buses,
2020,SANY,Diesel,Buses,
2020,SC NEUSTAR,Diesel,Buses,3
2020,SCANIA,Diesel,Buses,6
2020,SCHEUERLE,Diesel,Buses,
2020,SCHOPF,Diesel,Buses,
2020,SHACMAN,Diesel,Buses,
2020,SINOTRUK,Diesel,Buses,
2020,SOCMA,Diesel,Buses,
2020,SSANGYONG,Diesel,Buses,
2020,STILL,Others,Buses,
2020,SUZUKI,Petrol,Buses,
2020,T.C.M.,Diesel,Buses,
2020,T.C.M.,Others,Buses,
2020,TADANO FAUN,Diesel,Buses,
2020,TAILIFT,Diesel,Buses,
2020,TENNANT,Diesel,Buses,
2020,TERBERG,Diesel,Buses,
2020,TEREX,Diesel,Buses,
2020,TLD,Diesel,Buses,
2020,TOYOTA,Petrol,Buses,
2020,TOYOTA,Diesel,Buses,324
2020,TOYOTA,Others,Buses,
2020,TREPEL,Diesel,Buses,
2020,TUG,Diesel,Buses,
2020,TUG MANUFACTURING,Petrol,Buses,
2020,UD TRUCKS,Diesel,Buses,
2020,UNICARRIERS,Diesel,Buses,
2020,UNICARRIERS,Others,Buses,
2020,VOGELE,Diesel,Buses,
2020,VOLKSWAGEN,Petrol,Buses,
2020,VOLKSWAGEN,Diesel,Buses,
2020,VOLVO,Diesel,Buses,8
2020,VOLVO,Others,Buses,
2020,WIRTGEN,Diesel,Buses,
2020,XCMG,Diesel,Buses,
2020,XUGONG,Diesel,Buses,
2020,YALE,Diesel,Buses,
2020,YALE,Others,Buses,
2020,YUTONG,Diesel,Buses,5
2020,YUTONG,Others,Buses,20
2020,ZHONG TONG,Diesel,Buses,1
2020,ZOOMLION,Diesel,Buses,
2021,ACHLEITNER,Diesel,Goods cum Passenger Vehicles,
2021,ALEXANDER DENNIS,Diesel,Goods cum Passenger Vehicles,
2021,BOBCAT,Diesel,Goods cum Passenger Vehicles,
2021,BYD,Others,Goods cum Passenger Vehicles,
2021,CAMC,Diesel,Goods cum Passenger Vehicles,
2021,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,
2021,CHARLATTE,Others,Goods cum Passenger Vehicles,
2021,CITROEN,Diesel,Goods cum Passenger Vehicles,
2021,CITROEN,Others,Goods cum Passenger Vehicles,
2021,CLARK,Diesel,Goods cum Passenger Vehicles,
2021,CRRC,Others,Goods cum Passenger Vehicles,
2021,DOOSAN,Diesel,Goods cum Passenger Vehicles,
2021,DULEVO,Diesel,Goods cum Passenger Vehicles,
2021,E-P,Others,Goods cum Passenger Vehicles,
2021,FIAT,Diesel,Goods cum Passenger Vehicles,
2021,FORD,Diesel,Goods cum Passenger Vehicles,30
2021,FOTON,Diesel,Goods cum Passenger Vehicles,
2021,FTBCI,Diesel,Goods cum Passenger Vehicles,
2021,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,
2021,GOLDEN DRAGON,Others,Goods cum Passenger Vehicles,
2021,HAMM,Diesel,Goods cum Passenger Vehicles,
2021,HC,Diesel,Goods cum Passenger Vehicles,
2021,HC,Others,Goods cum Passenger Vehicles,
2021,HELI,Diesel,Goods cum Passenger Vehicles,
2021,HIGER,Diesel,Goods cum Passenger Vehicles,
2021,HINO,Diesel,Goods cum Passenger Vehicles,
2021,HONDA,Petrol,Goods cum Passenger Vehicles,
2021,HYSTER,Diesel,Goods cum Passenger Vehicles,
2021,HYSTER,Others,Goods cum Passenger Vehicles,
2021,HYUNDAI,Diesel,Goods cum Passenger Vehicles,
2021,ISUZU,Diesel,Goods cum Passenger Vehicles,17
2021,IVECO,Diesel,Goods cum Passenger Vehicles,
2021,JAGUAR,Petrol,Goods cum Passenger Vehicles,
2021,JEEP,Petrol,Goods cum Passenger Vehicles,13
2021,KALMAR,Diesel,Goods cum Passenger Vehicles,
2021,KIA,Diesel,Goods cum Passenger Vehicles,
2021,KING LONG,Diesel,Goods cum Passenger Vehicles,
2021,KOMATSU,Diesel,Goods cum Passenger Vehicles,
2021,LAND ROVER,Others,Goods cum Passenger Vehicles,4
2021,LIEBHERR,Diesel,Goods cum Passenger Vehicles,
2021,LINKKER,Others,Goods cum Passenger Vehicles,
2021,MADVAC,Diesel,Goods cum Passenger Vehicles,
2021,MAN,Diesel,Goods cum Passenger Vehicles,
2021,MANITOU,Diesel,Goods cum Passenger Vehicles,
2021,MASERATI,Others,Goods cum Passenger Vehicles,
2021,MAXUS,Petrol,Goods cum Passenger Vehicles,
2021,MAXUS,Others,Goods cum Passenger Vehicles,
2021,MERCEDES BENZ,Petrol,Goods cum Passenger Vehicles,
2021,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,
2021,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,32
2021,MITSUOKA,Petrol,Goods cum Passenger Vehicles,
2021,NICHIYU,Others,Goods cum Passenger Vehicles,
2021,NISSAN,Petrol,Goods cum Passenger Vehicles,1
2021,NISSAN,Diesel,Goods cum Passenger Vehicles,
2021,OPEL,Diesel,Goods cum Passenger Vehicles,
2021,OPEL,Others,Goods cum Passenger Vehicles,
2021,PEUGEOT,Diesel,Goods cum Passenger Vehicles,
2021,RENAULT,Others,Goods cum Passenger Vehicles,
2021,ROSENBAUER,Diesel,Goods cum Passenger Vehicles,
2021,SAFERLIFTS,Diesel,Goods cum Passenger Vehicles,
2021,SAKAI,Diesel,Goods cum Passenger Vehicles,
2021,SANY,Diesel,Goods cum Passenger Vehicles,
2021,SC NEUSTAR,Diesel,Goods cum Passenger Vehicles,
2021,SCANIA,Diesel,Goods cum Passenger Vehicles,
2021,SOCMA,Diesel,Goods cum Passenger Vehicles,
2021,SPL,Others,Goods cum Passenger Vehicles,
2021,SSANGYONG,Diesel,Goods cum Passenger Vehicles,17
2021,SUZUKI,Petrol,Goods cum Passenger Vehicles,
2021,T.C.M.,Diesel,Goods cum Passenger Vehicles,
2021,T.C.M.,Others,Goods cum Passenger Vehicles,
2021,TADANO FAUN,Diesel,Goods cum Passenger Vehicles,
2021,TENNANT,Diesel,Goods cum Passenger Vehicles,
2021,TERBERG,Diesel,Goods cum Passenger Vehicles,
2021,TOYOTA,Petrol,Goods cum Passenger Vehicles,
2021,TOYOTA,Diesel,Goods cum Passenger Vehicles,6
2021,TOYOTA,Others,Goods cum Passenger Vehicles,
2021,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,
2021,UNICARRIERS,Diesel,Goods cum Passenger Vehicles,
2021,UTILEV,Diesel,Goods cum Passenger Vehicles,
2021,VOGELE,Diesel,Goods cum Passenger Vehicles,
2021,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,
2021,VOLVO,Diesel,Goods cum Passenger Vehicles,
2021,WIRTGEN,Diesel,Goods cum Passenger Vehicles,
2021,XCMG,Diesel,Goods cum Passenger Vehicles,
2021,YALE,Diesel,Goods cum Passenger Vehicles,
2021,YUTONG,Diesel,Goods cum Passenger Vehicles,
2021,ZOOMLION,Diesel,Goods cum Passenger Vehicles,
2021,ACHLEITNER,Diesel,Light Goods Vehicles,
2021,ALEXANDER DENNIS,Diesel,Light Goods Vehicles,
2021,BOBCAT,Diesel,Light Goods Vehicles,
2021,BYD,Others,Light Goods Vehicles,171
2021,CAMC,Diesel,Light Goods Vehicles,
2021,CATERPILLAR,Diesel,Light Goods Vehicles,
2021,CHARLATTE,Others,Light Goods Vehicles,
2021,CITROEN,Diesel,Light Goods Vehicles,81
2021,CITROEN,Others,Light Goods Vehicles,19
2021,CLARK,Diesel,Light Goods Vehicles,
2021,CRRC,Others,Light Goods Vehicles,
2021,DOOSAN,Diesel,Light Goods Vehicles,
2021,DULEVO,Diesel,Light Goods Vehicles,
2021,E-P,Others,Light Goods Vehicles,
2021,FIAT,Diesel,Light Goods Vehicles,29
2021,FORD,Diesel,Light Goods Vehicles,1
2021,FOTON,Diesel,Light Goods Vehicles,
2021,FTBCI,Diesel,Light Goods Vehicles,
2021,GOLDEN DRAGON,Diesel,Light Goods Vehicles,
2021,GOLDEN DRAGON,Others,Light Goods Vehicles,1
2021,HAMM,Diesel,Light Goods Vehicles,1
2021,HC,Diesel,Light Goods Vehicles,
2021,HC,Others,Light Goods Vehicles,
2021,HELI,Diesel,Light Goods Vehicles,
2021,HIGER,Diesel,Light Goods Vehicles,
2021,HINO,Diesel,Light Goods Vehicles,
2021,HONDA,Petrol,Light Goods Vehicles,39
2021,HYSTER,Diesel,Light Goods Vehicles,
2021,HYSTER,Others,Light Goods Vehicles,
2021,HYUNDAI,Diesel,Light Goods Vehicles,1
2021,ISUZU,Diesel,Light Goods Vehicles,109
2021,IVECO,Diesel,Light Goods Vehicles,
